3,2,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Lepard,R,R,Breaking Ball,Called Strike,,,100,0.907317,0.629247
3,2,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Lepard,R,R,Breaking Ball,Ball,,,100,-1.22553,-0.250018
3,2,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,,,,,,Truncated Out,,,,\N,\N
3,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Moreno,Vargas,L,R,Fastball,Single,Line Drive,Pull,0,0.685146,0.180821
3,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Castaldo,Vargas,L,R,Breaking Ball,Ball,,,10,-0.625666,-0.258811
3,0,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Castaldo,Vargas,L,R,Breaking Ball,Ball,,,10,0.996186,1.23594
3,0,2,0,'2-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Castaldo,Vargas,L,R,Breaking Ball,Ball,,,10,0.440757,-0.557761
3,0,3,0,'3-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Castaldo,Vargas,L,R,Fastball,Called Strike,,,1,0.796231,0.620454
3,0,3,1,'3-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Castaldo,Vargas,L,R,Breaking Ball,Swinging Strike,,,1,0.596277,-0.214848
3,0,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Castaldo,Vargas,L,R,Offspeed,Walk,,,1,1.26279,-0.250018
3,0,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,1,1,Knecht,Vargas,R,R,Breaking Ball,Ball,,,101,-1.46992,-0.548968
3,0,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Knecht,Vargas,R,R,Breaking Ball,Ball,,,10,-0.82562,-0.628102
3,0,2,0,'2-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Knecht,Vargas,R,R,Fastball,Called Strike,,,10,0.840666,0.550113
3,0,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Knecht,Vargas,R,R,Breaking Ball,Flyout,Fly Ball,Straightaway,10,-0.625666,0.145651
3,1,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dei Banning,Vargas,R,R,Fastball,Foul,,,10,0.674037,0.8051
3,1,0,1,'0-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dei Banning,Vargas,R,R,Breaking Ball,Called Strike,,,10,-0.736751,0.066517
3,1,0,2,'0-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Dei Banning,Vargas,R,R,Breaking Ball,Strikeout Looking,,,10,-0.470146,0.330297
3,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,Cecchetto,Vargas,L,R,Breaking Ball,Ball,,,10,-1.89204,0.427016
3,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,1,0,Cecchetto,Vargas,L,R,Breaking Ball,Single,Ground Ball,Pull,10,0.72958,0.8051
3,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Ball,,,10,-1.82539,-0.250018
3,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Called Strike,,,10,-0.6701,0.286333
3,2,1,1,'1-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Ball,,,10,-0.847837,0.066517
3,2,2,1,'2-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Fastball,Ball,,,10,1.24057,0.136858
3,2,3,1,'3-1,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Called Strike,,,10,-0.692317,0.119273
3,2,3,2,'3-2,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,D. Marra,Vargas,R,R,Breaking Ball,Single,,,10,0.685146,0.479772
3,2,0,0,'0-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J.Marra,Vargas,L,R,Fastball,Ball,,,10,-0.35906,1.11284
3,2,1,0,'1-0,2025-05-11,Toronto Maple Leafs,Kitchener Panthers,0,0,J.Marra,Vargas,L,R,Fastball,Swinging Strike,,,10,0.0186314,0.629247
