Inning,Outs,Balls,Strikes,Count,Date,Batter_Team,Pitcher_Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y
1,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Yadian Martinez,L,R,Fastball,Called Strike,,,0,-0.0595726,0.723037711
1,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Yadian Martinez,L,R,Fastball,Foul,,,0,0.418940281,0.787597752
1,0,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Yadian Martinez,L,R,Offspeed,Ball,,,0,0.799575527,0.413149511
1,0,1,2,'1-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Yadian Martinez,L,R,Offspeed,Ball,,,0,0.81045082,0.636957655
1,0,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Yadian Martinez,L,R,Fastball,Single,Line Drive,Opposite Field,0,0.636446136,0.723037711
1,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.3,Petey Kiefer,Yadian Martinez,L,R,Fastball,Called Strike,,,100,0.61469555,0.559485605
1,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.3,Petey Kiefer,Yadian Martinez,L,R,Fastball,Ball,,,100,0.962704918,0.757469733
1,0,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.28,Petey Kiefer,Yadian Martinez,L,R,Offspeed,Called Strike,,,100,0.61469555,0.486317558
1,0,1,2,'1-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.37,Petey Kiefer,Yadian Martinez,L,R,Offspeed,Foul,,,100,0.679947307,0.503533569
1,0,1,2,'1-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.38,Petey Kiefer,Yadian Martinez,L,R,Offspeed,Strikeout Swinging,,,100,0.777824942,0.447581533
1,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.33,Mateo Zeppieri,Yadian Martinez,L,R,Fastball,Ball,,,100,0.658196721,0.882285814
1,1,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.32,Mateo Zeppieri,Yadian Martinez,L,R,Offspeed,Ball,,,100,-0.037822014,0.141997335
1,1,2,0,'2-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.29,Mateo Zeppieri,Yadian Martinez,L,R,Fastball,Called Strike,,,100,0.527693208,0.611133638
1,1,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.31,Mateo Zeppieri,Yadian Martinez,L,R,Fastball,Called Strike,,,100,0.408064988,0.59822163
1,1,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.38,Mateo Zeppieri,Yadian Martinez,L,R,Offspeed,Ball,,,100,0.821326112,0.890893819
1,1,3,2,'3-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.3,Mateo Zeppieri,Yadian Martinez,L,R,Offspeed,Strikeout Swinging,,,100,-0.722965457,0.671389677
1,2,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Rafael Gross,Yadian Martinez,R,R,Fastball,Called Strike,,,10,,
1,2,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Rafael Gross,Yadian Martinez,R,R,Fastball,Swinging Strike,,,10,-0.559836066,0.447581533
1,2,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Rafael Gross,Yadian Martinez,R,R,Offspeed,Popout,Pop Up,Pull,10,0.179683841,0.59822163
1,0,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Fastball,Ball,,,0,0.005679157,0.120477321
1,0,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Fastball,Called Strike,,,0,-0.016071429,0.223773388
1,0,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Fastball,Swinging Strike,,,0,0.234060304,0.460493541
1,0,1,2,'1-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Offspeed,Foul,,,0,0.49506733,0.658477669
1,0,1,2,'1-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Fastball,Strikeout Swinging,,,0,0.397189696,0.507837572
1,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Owen Macneil,R,R,Fastball,Called Strike,,,0,0.310187354,0.292637433
1,1,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Owen Macneil,R,R,Fastball,Ball,,,0,0.897453162,0.499229566
1,1,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Owen Macneil,R,R,Offspeed,Single,Ground Ball,Pull,0,-0.505459602,0.301245438
1,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.41,Yasiel Puig,Owen Macneil,R,R,Fastball,Ball,,,100,-0.005196136,0.925325841
1,1,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.43,Yasiel Puig,Owen Macneil,R,R,Fastball,Foul,,,100,0.005679157,0.593917627
1,1,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.37,Yasiel Puig,Owen Macneil,R,R,Fastball,Ball,,,100,0.756074356,0.59822163
1,1,2,1,'2-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.3,Yasiel Puig,Owen Macneil,R,R,Fastball,Ball,,,100,0.766949649,0.499229566
1,1,3,1,'3-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.41,Yasiel Puig,Owen Macneil,R,R,Fastball,Walk,,,100,0.864827283,0.568093611
1,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Offspeed,Ball,,,110,0.288436768,0.120477321
1,1,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Fastball,Swinging Strike,,,110,0.168808548,0.124781324
1,1,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Offspeed,Swinging Strike,,,110,-0.85346897,0.469101547
1,1,1,2,'1-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Offspeed,Strikeout Swinging,,,110,-0.005196136,0.309853444
1,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Owen Macneil,L,R,Fastball,Ball,,,110,0.864827283,0.809117766
1,2,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Owen Macneil,L,R,Offspeed,Ball,,,110,0.853951991,0.482013555
1,2,2,0,'2-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Owen Macneil,L,R,Offspeed,Ball,,,110,0.070930913,0.124781324
1,2,3,0,'3-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Owen Macneil,L,R,Fastball,Walk,,,110,0.886577869,0.189341366
1,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yordan Manduley,Owen Macneil,R,R,Fastball,Foul,,,111,0.038305035,0.460493541
1,2,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yordan Manduley,Owen Macneil,R,R,Offspeed,Popout,Pop Up,Opposite Field,111,0.070930913,0.533661588
2,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Yadian Martinez,R,R,Fastball,Swinging Strike,,,0,-0.625087822,0.645565661
2,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Yadian Martinez,R,R,Fastball,Ball,,,0,-1.147101874,0.499229566
2,0,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Yadian Martinez,R,R,Offspeed,Ball,,,0,-0.0595726,0.882285814
2,0,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Yadian Martinez,R,R,Fastball,Hit By Pitch,,,0,1.147584895,0.5508776
2,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.29,Yosuke Fujie,Yadian Martinez,L,R,Fastball,Called Strike,,,100,0.505942623,0.494925563
2,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.38,Yosuke Fujie,Yadian Martinez,L,R,Offspeed,Ball,,,100,0.973580211,0.477709552
2,0,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.22,Yosuke Fujie,Yadian Martinez,L,R,Fastball,Error,,,100,0.766949649,0.563789608
2,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Malik Williams,Yadian Martinez,R,R,Offspeed,Ball,,,101,-0.77734192,0.370109483
2,0,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Malik Williams,Yadian Martinez,R,R,Fastball,Double Play,Ground Ball,Pull,101,0.01655445,0.507837572
2,2,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Yadian Martinez,R,R,Fastball,Ball,,,0,-0.799092506,0.740253722
2,2,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Yadian Martinez,R,R,Offspeed,Called Strike,,,0,0.484192038,0.400237502
2,2,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Yadian Martinez,R,R,Offspeed,Called Strike,,,0,-0.581586651,0.413149511
2,2,1,2,'1-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Trent Lawson,Yadian Martinez,R,R,Offspeed,Strikeout Looking,,,0,0.01655445,0.395933499
2,0,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Owen Macneil,R,R,Fastball,Foul,,,0,0.440690867,0.494925563
2,0,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Owen Macneil,R,R,Fastball,Ball,,,0,0.766949649,0.223773388
2,0,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Owen Macneil,R,R,Offspeed,Swinging Strike,,,0,-0.614212529,0.5508776
2,0,1,2,'1-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Owen Macneil,R,R,Offspeed,Ball,,,0,-0.77734192,0.632653652
2,0,2,2,'2-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Owen Macneil,R,R,Fastball,Ball,,,0,-0.668588993,0.400237502
2,0,3,2,'3-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Mike Cecchetto,Owen Macneil,R,R,Offspeed,Strikeout Swinging,,,0,-0.081323185,0.400237502
2,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Owen Macneil,R,R,Fastball,Single,Line Drive,Opposite Field,0,0.125307377,0.581005619
2,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.29,Matt Brandt,Owen Macneil,L,R,Fastball,Called Strike,,,100,0.190559134,0.413149511
2,1,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.37,Matt Brandt,Owen Macneil,L,R,Offspeed,Single,Line Drive,Pull,100,0.027429742,0.469101547
2,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Fastball,Called Strike,,,101,0.440690867,0.499229566
2,1,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Offspeed,Ball,,,101,-0.820843091,0.430365522
2,1,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Offspeed,Ball,,,101,-0.342330211,0.232381394
2,1,2,1,'2-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Fastball,Called Strike,,,101,-0.603337237,0.395933499
2,1,2,2,'2-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Offspeed,Ball,,,101,-0.820843091,0.163517349
2,1,3,2,'3-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Owen Macneil,R,R,Fastball,Sacrifice Fly,,,101,0.669072014,0.464797544
2,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Owen Macneil,R,R,Fastball,Swinging Strike,,,10,0.310187354,0.572397613
2,2,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Owen Macneil,R,R,Offspeed,Ball,,,10,-0.320579625,0.116173319
2,2,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Owen Macneil,R,R,Offspeed,Hit By Pitch,,,10,0.995330796,0.490621561
2,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Owen Macneil,R,R,Fastball,Ball,,,110,0.288436768,0.895197822
2,2,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Owen Macneil,R,R,Fastball,Swinging Strike,,,110,0.592944965,0.766077739
2,2,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Owen Macneil,R,R,Fastball,Ball,,,110,-0.646838408,0.537965591
2,2,2,1,'2-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Owen Macneil,R,R,Fastball,Swinging Strike,,,110,-0.570711358,0.456189538
2,2,2,2,'2-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Owen Macneil,R,R,Offspeed,Home Run,Fly Ball,Pull,110,0.081806206,0.434669524
2,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Fastball,Called Strike,,,0,-0.005196136,0.507837572
2,2,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Fastball,Ball,,,0,-1.081850117,0.636957655
2,2,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Offspeed,Ball,,,0,0.027429742,0.271117419
2,2,2,1,'2-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Dennis Dei Baning,Owen Macneil,R,R,Fastball,Popout,Pop Up,Opposite Field,0,0.288436768,0.632653652
3,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Charlie Towers,Yadian Martinez,L,R,Fastball,Foul,,,0,0.049180328,0.593917627
3,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Charlie Towers,Yadian Martinez,L,R,Fastball,Ball,,,0,1.017081382,0.774685744
3,0,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Charlie Towers,Yadian Martinez,L,R,Offspeed,Groundout,Ground Ball,Straightaway,0,0.625570843,0.486317558
3,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Yadian Martinez,L,R,Fastball,Flyout,Fly Ball,Straightaway,0,-0.048697307,0.516445577
3,2,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Yadian Martinez,L,R,Offspeed,Called Strike,,,0,0.103556792,0.486317558
3,2,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Yadian Martinez,L,R,Offspeed,Ball,,,0,0.658196721,0.645565661
3,2,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Yadian Martinez,L,R,Fastball,Ball,,,0,0.93007904,0.809117766
3,2,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Yadian Martinez,L,R,Fastball,Groundout,Ground Ball,Pull,0,0.310187354,0.395933499
3,0,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Owen Macneil,L,R,Fastball,Ball,,,0,-0.037822014,0.456189538
3,0,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Owen Macneil,L,R,Fastball,Single,Ground Ball,Opposite Field,0,-0.081323185,0.533661588
3,0,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.31,Yordan Manduley,Owen Macneil,R,R,Offspeed,Ball,,,100,-0.951346604,0.051613277
3,0,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.33,Yordan Manduley,Owen Macneil,R,R,Offspeed,Called Strike,,,100,0.6908226,0.473405549
3,0,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.36,Yordan Manduley,Owen Macneil,R,R,Fastball,Ball,,,100,0.766949649,0.120477321
3,0,2,1,'2-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.31,Yordan Manduley,Owen Macneil,R,R,Fastball,Foul,,,100,-0.548960773,0.697213694
3,0,2,2,'2-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.3,Yordan Manduley,Owen Macneil,R,R,Fastball,Strikeout Swinging,,,100,-0.037822014,0.770381741
3,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.35,Mike Cecchetto,Owen Macneil,R,R,Fastball,Called Strike,,,100,-0.037822014,0.378717488
3,1,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.38,Mike Cecchetto,Owen Macneil,R,R,Fastball,Ball,,,100,-0.820843091,0.718733708
3,1,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.29,Mike Cecchetto,Owen Macneil,R,R,Fastball,Foul,,,100,0.081806206,0.417453513
3,1,1,2,'1-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.25,Mike Cecchetto,Owen Macneil,R,R,Offspeed,Double Play,Fly Ball,Pull,100,-0.17920082,0.408845508
4,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Yadian Martinez,L,R,Offspeed,Called Strike,,,0,0.060055621,0.309853444
4,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Yadian Martinez,L,R,Offspeed,Ball,,,0,0.647321429,0.309853444
