Inning,Outs,Balls,Strikes,Count,Date,Batter_Team,Pitcher_Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y
1,0,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,John Banks,Ryan Facchini,R,R,Fastball,Groundout,Ground Ball,Straightaway,0,0.234014248,0.421951792
1,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Slider,Called Strike,,,0,-0.172497747,0.467917813
1,1,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Fastball,Foul,,,0,-0.482221171,0.682425909
1,1,0,2,'0-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Slider,Home Run,Fly Ball,Pull,0,-0.191855461,0.559849854
1,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Ashton Abols,Ryan Facchini,R,R,Fastball,Ball,,,0,-0.288644031,1.119103104
1,1,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Ashton Abols,Ryan Facchini,R,R,Cutter,Error,Ground Ball,Pull,0,-0.482221171,0.353002761
1,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Fastball,Called Strike,,,100,-0.71451374,0.590493868
1,1,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Fastball,Ball,,,100,1.569696516,0.567510857
1,1,1,1,'1-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Fastball,Ball,,,100,-1.333960589,0.291714734
1,1,2,1,'2-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Fastball,Ball,,,100,-1.392033731,0.858628988
1,1,3,1,'3-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Fastball,Foul,,,100,0.214656534,0.720730926
1,1,3,2,'3-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Cutter,Single,Line Drive,Straightaway,100,-0.482221171,0.268731723
1,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Cutter,Called Strike,,,110,-0.772586882,0.713069922
1,1,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Cutter,Ball,,,110,0.930891953,-0.336487548
1,1,1,1,'1-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Fastball,Popout,Pop Up,Straightaway,11,-0.230570889,0.667103902
1,2,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Larmer,Ryan Facchini,R,R,Fastball,Groundout,Ground Ball,Straightaway,11,0.427591388,0.429612795
1,0,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Fastball,Called Strike,,,0,0.601810815,0.245748713
1,0,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Offspeed,Foul,,,0,-0.424148029,-0.175606476
1,0,0,2,'0-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Fastball,Ball,,,0,-1.217814305,0.644120892
1,0,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Fastball,Ball,,,0,-0.637082884,-0.321165541
1,0,2,2,'2-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Fastball,Error,Ground Ball,Pull,0,-0.443505743,0.544527847
1,0,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,1.33,Reid Lunney,Liam Conlin,L,R,Fastball,Ball,,,100,-1.333960589,0.046562624
1,0,1,0,'1-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Called Strike,,,100,-0.71451374,0.713069922
1,0,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Ball,,,10,-1.527537729,0.337680754
1,0,2,1,'2-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Flyout,Fly Ball,Opposite Field,10,-0.598367455,0.268731723
1,1,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Fastball,Foul,,,10,-0.791944596,0.337680754
1,1,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Breaking Ball,Ball,,,10,0.311445104,-0.267538517
1,1,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Breaking Ball,Ball,,,1,1.511623374,-0.137301459
1,1,2,1,'2-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Fastball,Single,Line Drive,Opposite Field,1,-0.385432601,-0.2292335
1,1,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,1.07,Cole Carpenter,Liam Conlin,R,R,Breaking Ball,Ball,,,100,-0.501578885,-0.550995644
1,1,1,0,'1-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Cole Carpenter,Liam Conlin,R,R,Fastball,Popout,Pop Up,Opposite Field,100,0.272729676,0.521544837
1,2,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,1.28,Flynn Matheson,Liam Conlin,R,R,Fastball,Called Strike,,,100,-0.71451374,0.820323971
1,2,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,1.18,Flynn Matheson,Liam Conlin,R,R,Breaking Ball,Called Strike,,,100,0.659883957,-0.060691424
1,2,0,2,'0-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Breaking Ball,Ball,,,100,1.627769659,-0.344148552
1,2,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Fastball,Foul,,,10,-0.830660024,0.805001964
1,2,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Breaking Ball,Groundout,Ground Ball,Straightaway,10,0.737314813,0.651781895
2,0,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Called Strike,,,0,0.427591388,0.406629785
2,0,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Slider,Ball,,,0,-0.346717173,1.073137084
2,0,1,1,'1-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Swinging Strike,,,0,0.272729676,0.743713936
2,0,1,2,'1-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Fastball,Foul,,,0,1.221257664,0.697747916
2,0,1,2,'1-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Slider,Ball,,,0,-0.385432601,-0.436080593
2,0,2,2,'2-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Strikeout Swinging,,,0,0.737314813,-0.160284469
2,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Peter Dineen,Ryan Facchini,R,R,Fastball,Ball,,,0,-1.00487945,-0.221572497
2,1,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Peter Dineen,Ryan Facchini,R,R,Fastball,Ball,,,0,-1.062952592,-0.382453569
2,1,2,0,'2-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Peter Dineen,Ryan Facchini,R,R,Cutter,Lineout,Line Drive,Opposite Field,0,0.717957099,0.444934802
2,2,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Ball,,,0,-0.462863457,-0.244555507
2,2,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Fastball,Ball,,,0,-1.082310306,-0.305843534
2,2,2,0,'2-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Fastball,Ball,,,0,-1.450106873,0.100189648
2,2,3,0,'3-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Called Strike,,,0,-0.637082884,0.644120892
2,2,3,1,'3-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Swinging Strike,,,0,-0.366074887,0.429612795
2,2,3,2,'3-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Foul,,,0,0.369518246,-0.160284469
2,2,3,2,'3-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Fastball,Foul,,,0,-0.211213175,0.337680754
2,2,3,2,'3-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Slider,Walk,,,0,-0.598367455,-0.290521528
2,2,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,1.21,John Banks,Ryan Facchini,R,R,Fastball,Ball,,,100,0.679241671,1.226357153
2,2,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,John Banks,Ryan Facchini,R,R,Fastball,Swinging Strike,,,10,0.524379959,0.850967984
2,2,1,1,'1-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,John Banks,Ryan Facchini,R,R,Fastball,Popout,Pop Up,Opposite Field,10,-0.269286317,0.621137881
2,0,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nolan Phelan,Liam Conlin,R,R,Breaking Ball,Swinging Strike,,,0,0.234014248,0.299375737
2,0,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nolan Phelan,Liam Conlin,R,R,Breaking Ball,Ball,,,0,0.311445104,-0.382453569
2,0,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nolan Phelan,Liam Conlin,R,R,Breaking Ball,Single,Line Drive,Pull,0,-0.211213175,0.667103902
2,0,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,1.32,Gavin Taylor,Liam Conlin,R,R,Fastball,Foul,,,100,-0.637082884,0.820323971
2,0,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Gavin Taylor,Liam Conlin,R,R,Fastball,Ball,,,100,-1.488822301,-0.25221651
2,0,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Gavin Taylor,Liam Conlin,R,R,Breaking Ball,Ball,,,10,1.472907946,0.031240617
2,0,2,1,'2-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Gavin Taylor,Liam Conlin,R,R,Fastball,Ball,,,10,-1.140383448,0.276392727
2,0,3,1,'3-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Gavin Taylor,Liam Conlin,R,R,Fastball,Foul,,,10,-0.346717173,0.444934802
2,0,3,2,'3-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Gavin Taylor,Liam Conlin,R,R,Fastball,Hit By Pitch,,,10,-1.663041727,1.011849056
2,0,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nate Parsons,Liam Conlin,L,R,Breaking Ball,Foul,,,110,0.38887596,0.406629785
2,0,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nate Parsons,Liam Conlin,L,R,Fastball,Ball,,,110,-1.19845659,0.199782692
2,0,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nate Parsons,Liam Conlin,L,R,Fastball,Swinging Strike,,,110,-0.733871454,0.697747916
2,0,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nate Parsons,Liam Conlin,L,R,Fastball,Ball,,,110,-0.637082884,1.226357153
2,0,2,2,'2-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Nate Parsons,Liam Conlin,L,R,Offspeed,Strikeout Swinging,,,110,-0.675798312,0.176799682
2,1,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,1.34,Adam Geddes,Liam Conlin,L,R,Breaking Ball,Called Strike,,,100,0.543737673,0.161477675
2,1,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Adam Geddes,Liam Conlin,L,R,Offspeed,Swinging Strike,,,100,-1.488822301,-0.114318449
2,1,0,2,'0-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Adam Geddes,Liam Conlin,L,R,Offspeed,Single,Line Drive,Pull,1,0.253371962,0.245748713
2,1,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,1.34,Caleb Feuerstake,Liam Conlin,L,R,Breaking Ball,Called Strike,,,100,-1.217814305,0.199782692
2,1,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Breaking Ball,Ball,,,10,0.679241671,-0.336487548
2,1,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Fastball,Called Strike,,,10,-0.695156026,0.084867641
2,1,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Caleb Feuerstake,Liam Conlin,L,R,Breaking Ball,Strikeout Looking,,,1,-0.753229168,0.483239819
2,2,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Called Strike,,,1,0.00172168,0.28405373
2,2,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Called Strike,,,1,-0.520936599,0.054223627
2,2,0,2,'0-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Foul,,,1,-0.249928603,0.835645977
2,2,0,2,'0-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Ball,,,1,-0.675798312,1.257001166
2,2,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Reid Lunney,Liam Conlin,L,R,Fastball,Strikeout Swinging,,,1,-0.520936599,1.06547608
3,0,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Slider,Called Strike,,,0,-0.191855461,0.52920584
3,0,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Cutter,Foul,,,0,0.505022245,-0.152623466
3,0,0,2,'0-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Fastball,Foul,,,0,-0.695156026,0.598154871
3,0,0,2,'0-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Cutter,Ball,,,0,1.511623374,0.084867641
3,0,1,2,'1-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Fastball,Foul,,,0,-0.172497747,0.215104699
3,0,1,2,'1-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Cutter,Popout,Pop Up,Straightaway,0,-0.559652027,0.383646775
3,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Ashton Abols,Ryan Facchini,R,R,Cutter,Single,Pop Up,Opposite Field,0,-0.772586882,0.176799682
3,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,1.23,Davis Llewellyn,Ryan Facchini,L,R,Fastball,Ball,,,100,-0.443505743,1.080798087
3,1,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Changeup,Called Strike,,,100,-0.695156026,0.138494665
3,1,1,1,'1-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Fastball,Ball,,,100,0.137225678,1.073137084
3,1,2,1,'2-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Cutter,Foul,,,100,-0.230570889,0.483239819
3,1,2,2,'2-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Changeup,Ball,,,100,-1.333960589,0.850967984
3,1,3,2,'3-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Cutter,Double,Fly Ball,Pull,100,-0.288644031,0.820323971
3,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Fastball,Swinging Strike,,,11,-0.559652027,0.467917813
3,1,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Fastball,Ball,,,11,-0.733871454,-0.144962462
3,1,1,1,'1-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Fastball,Single,Ground Ball,Straightaway,11,0.29208739,0.812662967
3,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Larmer,Ryan Facchini,R,R,Fastball,Ball,,,100,0.717957099,0.23808771
3,1,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Larmer,Ryan Facchini,R,R,Fastball,Popout,Pop Up,Opposite Field,10,-0.249928603,0.958222032
3,2,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Called Strike,,,10,0.446949103,0.146155668
3,2,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Ball,,,10,0.408233674,-0.305843534
3,2,1,1,'1-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Swinging Strike,,,10,-0.482221171,0.651781895
3,2,1,2,'1-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Ball,,,10,0.234014248,-0.2292335
3,2,2,2,'2-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Ball,,,10,0.698599385,1.088459091
3,2,3,2,'3-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Cutter,Foul,,,10,0.640526243,0.743713936
3,2,3,2,'3-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brady Hall,Ryan Facchini,R,R,Fastball,Hit By Pitch,,,10,-1.430749159,0.79734096
3,2,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Peter Dineen,Ryan Facchini,R,R,Cutter,Called Strike,,,110,-0.637082884,1.073137084
3,2,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Peter Dineen,Ryan Facchini,R,R,Cutter,Foul,,,110,-0.617725169,0.437273799
3,2,0,2,'0-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Peter Dineen,Ryan Facchini,R,R,Cutter,Strikeout Swinging,,,110,0.698599385,-0.20625049
3,0,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Fastball,Ball,,,0,-0.617725169,-0.282860524
3,0,1,0,'1-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Fastball,Foul,,,0,-0.249928603,0.52920584
3,0,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Breaking Ball,Ball,,,0,1.318046234,0.782018953
3,0,2,1,'2-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Fastball,Swinging Strike,,,0,-0.191855461,0.291714734
3,0,2,2,'2-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Jaden Leeder,Liam Conlin,R,R,Fastball,Strikeout Swinging,,,0,0.543737673,0.651781895
3,1,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Cole Carpenter,Liam Conlin,R,R,Breaking Ball,Called Strike,,,0,0.19529882,0.736052933
3,1,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Cole Carpenter,Liam Conlin,R,R,Fastball,Ball,,,0,1.39547709,0.667103902
3,1,1,1,'1-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Cole Carpenter,Liam Conlin,R,R,Fastball,Foul,,,0,-0.675798312,0.353002761
3,1,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Cole Carpenter,Liam Conlin,R,R,Breaking Ball,Ball,,,0,1.027680524,-0.321165541
3,1,2,2,'2-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Cole Carpenter,Liam Conlin,R,R,Fastball,Flyout,Fly Ball,Pull,0,-0.559652027,0.28405373
3,2,0,0,'0-0,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Breaking Ball,Swinging Strike,,,0,0.582453101,-0.167945473
3,2,0,1,'0-1,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Fastball,Foul,,,0,0.601810815,0.291714734
3,2,0,2,'0-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Breaking Ball,Ball,,,0,-0.462863457,1.103781098
3,2,1,2,'1-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Breaking Ball,Ball,,,0,-0.056351462,1.073137084
3,2,2,2,'2-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Fastball,Foul,,,0,0.369518246,0.391307778
3,2,2,2,'2-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Breaking Ball,Foul,,,0,0.640526243,0.759035943
3,2,2,2,'2-2,2025-09-05,Brock Badgers,Wilfrid Laurier Golden Hawks,,Flynn Matheson,Liam Conlin,R,R,Fastball,Strikeout Looking,,,0,0.717957099,0.368324768
4,0,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Ball,,,0,0.040437108,-0.321165541
4,0,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Fastball,Ball,,,0,-1.179098876,-0.305843534
4,0,2,0,'2-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Foul,,,0,0.253371962,0.291714734
4,0,2,1,'2-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Ball,,,0,-0.366074887,1.103781098
4,0,3,1,'3-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Brendan Boys,Ryan Facchini,R,R,Cutter,Walk,,,0,1.956850797,0.483239819
4,0,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,John Banks,Ryan Facchini,R,R,Fastball,Sacrifice Bunt,Ground Ball,Pull,100,-0.424148029,0.429612795
4,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Fastball,Ball,,,10,-0.036993748,1.111442101
4,1,1,0,'1-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Jack Symington,Ryan Facchini,R,R,Cutter,Single,Fly Ball,Pull,10,-0.269286317,0.123172658
4,1,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Ashton Abols,Ryan Facchini,R,R,Fastball,Foul,,,101,-0.443505743,-0.221572497
4,1,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Ashton Abols,Ryan Facchini,R,R,Cutter,Swinging Strike,,,101,-0.520936599,-0.114318449
4,1,0,2,'0-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Ashton Abols,Ryan Facchini,R,R,Slider,Ball,,,101,0.756672527,-0.083674435
4,1,1,2,'1-2,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Ashton Abols,Ryan Facchini,R,R,Cutter,Strikeout Looking,,,11,-0.617725169,0.720730926
4,2,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Davis Llewellyn,Ryan Facchini,L,R,Cutter,Single,Ground Ball,Pull,11,-0.559652027,0.291714734
4,2,0,0,'0-0,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Fastball,Called Strike,,,100,-0.772586882,0.414290789
4,2,0,1,'0-1,2025-09-05,Wilfrid Laurier Golden Hawks,Brock Badgers,,Lucas Bateman,Ryan Facchini,R,R,Cutter,Ball,,,100,-1.19845659,0.613476878
